trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,stop_headsign,pickup_type,drop_off_type,timepoint
320596:423314:429027,20:15:00,20:15:00,1279,11,2952,,0,0,0
320596:423314:429027,20:15:00,20:15:00,1281,12,3208,,0,0,0
320596:423314:429027,20:16:00,20:16:00,1641,13,3625,,0,0,0
320596:423314:429027,20:16:00,20:16:00,1642,14,3814,,0,0,0
320596:423314:429027,20:17:00,20:17:00,1643,15,4150,,0,0,0
320596:423314:429027,20:17:00,20:17:00,1644,16,4422,,0,0,0
320596:423314:429027,20:18:00,20:18:00,1646,17,4797,,0,0,0
320596:423314:429027,20:20:00,20:20:00,1647,18,5084,,0,0,1
320596:423314:429027,20:20:00,20:20:00,1648,19,5296,,0,0,0
320596:423314:429027,20:21:00,20:21:00,1650,20,5701,,0,0,0
320596:423314:429027,20:21:00,20:21:00,1651,21,5929,,0,0,0
320596:423314:429027,20:22:00,20:22:00,1653,22,6234,,0,0,0
320596:423314:429027,20:22:00,20:22:00,1654,23,6557,,0,0,0
320596:423314:429027,20:23:00,20:23:00,1285,24,7090,,0,0,0
320596:423314:429027,20:24:00,20:24:00,1286,25,7405,,0,0,0
320596:423314:429027,20:27:00,20:27:00,1231,26,8136,,0,0,1
319692:423319:428676,16:37:00,16:37:00,1231,1,0,,0,0,1
319692:423319:429003,16:37:00,16:37:00,1231,1,0,,0,0,1
319692:423319:428676,16:38:00,16:38:00,1232,2,530,,0,0,0
319692:423319:429003,16:38:00,16:38:00,1232,2,530,,0,0,0
319692:423319:428676,16:39:00,16:39:00,1233,3,1091,,0,0,0
319692:423319:429003,16:39:00,16:39:00,1233,3,1091,,0,0,0
319692:423319:428676,16:40:00,16:40:00,1234,4,1334,,0,0,0
319692:423319:429003,16:40:00,16:40:00,1234,4,1334,,0,0,0
319692:423319:428676,16:40:00,16:40:00,1235,5,1550,,0,0,0
319692:423319:429003,16:40:00,16:40:00,1235,5,1550,,0,0,0
319692:423319:428676,16:41:00,16:41:00,1655,6,1848,,0,0,0
319692:423319:429003,16:41:00,16:41:00,1655,6,1848,,0,0,0
319692:423319:428676,16:42:00,16:42:00,1657,7,2270,,0,0,0
319692:423319:429003,16:42:00,16:42:00,1657,7,2270,,0,0,0
319692:423319:428676,16:44:00,16:44:00,1658,8,2516,,0,0,1
319692:423319:429003,16:44:00,16:44:00,1658,8,2516,,0,0,1
319692:423319:428676,16:44:00,16:44:00,1724,9,2693,,0,0,0
319692:423319:429003,16:44:00,16:44:00,1724,9,2693,,0,0,0
319692:423319:428676,16:45:00,16:45:00,1665,10,3019,,0,0,0
319692:423319:429003,16:45:00,16:45:00,1665,10,3019,,0,0,0
319692:423319:428676,16:45:00,16:45:00,1666,11,3189,,0,0,0
319692:423319:429003,16:45:00,16:45:00,1666,11,3189,,0,0,0
319692:423319:428676,16:45:00,16:45:00,1667,12,3429,,0,0,0
319692:423319:429003,16:45:00,16:45:00,1667,12,3429,,0,0,0
319692:423319:428676,16:46:00,16:46:00,1668,13,3721,,0,0,0
319692:423319:429003,16:46:00,16:46:00,1668,13,3721,,0,0,0
319692:423319:428676,16:46:00,16:46:00,1239,14,3931,,0,0,0
319692:423319:429003,16:46:00,16:46:00,1239,14,3931,,0,0,0
319692:423319:428676,16:47:00,16:47:00,1241,15,4276,,0,0,0
319692:423319:429003,16:47:00,16:47:00,1241,15,4276,,0,0,0
319692:423319:428676,16:48:00,16:48:00,1242,16,4487,,0,0,0
319692:423319:429003,16:48:00,16:48:00,1242,16,4487,,0,0,0
319692:423319:428676,16:48:00,16:48:00,1244,17,4876,,0,0,0
319692:423319:429003,16:48:00,16:48:00,1244,17,4876,,0,0,0
319692:423319:428676,16:51:00,16:51:00,1848,18,5439,,0,0,1
319692:423319:429003,16:51:00,16:51:00,1848,18,5439,,0,0,1
319692:423319:428676,16:51:00,16:51:00,1849,19,5691,,0,0,0
319692:423319:429003,16:51:00,16:51:00,1849,19,5691,,0,0,0
319692:423319:428676,16:53:00,16:53:00,1245,20,5957,,0,0,1
319692:423319:429003,16:53:00,16:53:00,1245,20,5957,,0,0,1
319692:423319:428676,16:53:00,16:53:00,1246,21,6283,,0,0,0
319692:423319:429003,16:53:00,16:53:00,1246,21,6283,,0,0,0
319692:423319:428676,16:54:00,16:54:00,1247,22,6578,,0,0,0
319692:423319:429003,16:54:00,16:54:00,1247,22,6578,,0,0,0
319692:423319:428676,16:54:00,16:54:00,1248,23,6784,,0,0,0
319692:423319:429003,16:54:00,16:54:00,1248,23,6784,,0,0,0
319692:423319:428676,16:55:00,16:55:00,1089,24,7125,,0,0,0
319692:423319:429003,16:55:00,16:55:00,1089,24,7125,,0,0,0
319692:423319:428676,16:56:00,16:56:00,1090,25,7387,,0,0,0
319692:423319:429003,16:56:00,16:56:00,1090,25,7387,,0,0,0
319692:423319:428676,16:56:00,16:56:00,1577,26,7702,,0,0,0
319692:423319:429003,16:56:00,16:56:00,1577,26,7702,,0,0,0
319692:423319:428676,16:58:00,16:58:00,1019,27,7834,,0,0,1
319692:423319:429003,16:58:00,16:58:00,1019,27,7834,,0,0,1
319984:423320:426683,10:15:00,10:15:00,1019,1,0,,0,0,1
319984:423320:426683,10:16:00,10:16:00,1021,2,575,,0,0,0
319984:423320:426683,10:16:00,10:16:00,1022,3,775,,0,0,0
319984:423320:426683,10:17:00,10:17:00,1539,4,1206,,0,0,0
319984:423320:426683,10:18:00,10:18:00,1832,5,1387,,0,0,0
319984:423320:426683,10:18:00,10:18:00,1540,6,1656,,0,0,0
319984:423320:426683,10:19:00,10:19:00,1541,7,1894,,0,0,0
319984:423320:426683,10:20:00,10:20:00,1542,8,2166,,0,0,0
319984:423320:426683,10:20:00,10:20:00,1543,9,2320,,0,0,0
319984:423320:426683,10:20:00,10:20:00,1544,10,2496,,0,0,0
319984:423320:426683,10:21:00,10:21:00,1545,11,2751,,0,0,0
319984:423320:426683,10:21:00,10:21:00,1546,12,2944,,0,0,0
319984:423320:426683,10:22:00,10:22:00,1547,13,3037,,0,0,0
319984:423320:426683,10:22:00,10:22:00,1548,14,3231,,0,0,0
319984:423320:426683,10:23:00,10:23:00,1549,15,3621,,0,0,0
319984:423320:426683,10:23:00,10:23:00,1550,16,3818,,0,0,0
319984:423320:426683,10:24:00,10:24:00,1551,17,4071,,0,0,0
319984:423320:426683,10:24:00,10:24:00,1552,18,4219,,0,0,0
319984:423320:426683,10:27:00,10:27:00,1553,19,4339,,0,0,1
319984:423320:426683,10:27:00,10:27:00,1554,20,4642,,0,0,0
319984:423320:426683,10:28:00,10:28:00,1555,21,4879,,0,0,0
319984:423320:426683,10:28:00,10:28:00,1556,22,4983,,0,0,0
319984:423320:426683,10:29:00,10:29:00,1099,23,5350,,0,0,0
319984:423320:426683,10:30:00,10:30:00,1100,24,5468,,0,0,0
319984:423320:426683,10:30:00,10:30:00,1101,25,5628,,0,0,0
319984:423320:426683,10:31:00,10:31:00,1102,26,6013,,0,0,0
319984:423320:426683,10:34:00,10:34:00,1103,27,6438,,0,0,1
319984:423320:426683,10:35:00,10:35:00,1007,28,7066,,0,0,0
319984:423320:426683,10:36:00,10:36:00,1847,29,7447,,0,0,0
319984:423320:426683,10:37:00,10:37:00,1561,30,7793,,0,0,0
319984:423320:426683,10:37:00,10:37:00,1562,31,7957,,0,0,0
319984:423320:426683,10:38:00,10:38:00,1850,32,8322,,0,0,0
319984:423320:426683,10:39:00,10:39:00,1851,33,8780,,0,0,0
319984:423320:426683,10:39:00,10:39:00,1576,34,8989,,0,0,0
319984:423320:426683,10:40:00,10:40:00,1090,35,9358,,0,0,0
319984:423320:426683,10:41:00,10:41:00,1577,36,9673,,0,0,0
319984:423320:426683,10:43:00,10:43:00,1019,37,9805,,0,0,1
318524:423321:428736,12:00:00,12:00:00,1231,1,0,,0,0,1
318524:423321:428736,12:01:00,12:01:00,1232,2,530,,0,0,0
318524:423321:428736,12:02:00,12:02:00,1233,3,1091,,0,0,0
318524:423321:428736,12:03:00,12:03:00,1234,4,1334,,0,0,0
318524:423321:428736,12:03:00,12:03:00,1235,5,1550,,0,0,0
318524:423321:428736,12:04:00,12:04:00,1655,6,1848,,0,0,0
318524:423321:428736,12:05:00,12:05:00,1657,7,2270,,0,0,0
318524:423321:428736,12:07:00,12:07:00,1658,8,2516,,0,0,1
318524:423321:428736,12:07:00,12:07:00,1724,9,2693,,0,0,0
318524:423321:428736,12:08:00,12:08:00,1665,10,3019,,0,0,0
318524:423321:428736,12:08:00,12:08:00,1666,11,3189,,0,0,0
318524:423321:428736,12:08:00,12:08:00,1667,12,3429,,0,0,0
318524:423321:428736,12:09:00,12:09:00,1668,13,3721,,0,0,0
318524:423321:428736,12:09:00,12:09:00,1239,14,3931,,0,0,0
318524:423321:428736,12:10:00,12:10:00,1241,15,4276,,0,0,0
318524:423321:428736,12:11:00,12:11:00,1242,16,4487,,0,0,0
318524:423321:428736,12:11:00,12:11:00,1244,17,4876,,0,0,0
318524:423321:428736,12:14:00,12:14:00,1848,18,5439,,0,0,1
318524:423321:428736,12:14:00,12:14:00,1849,19,5691,,0,0,0
318524:423321:428736,12:16:00,12:16:00,1245,20,5957,,0,0,1
318524:423321:428736,12:16:00,12:16:00,1246,21,6283,,0,0,0
318524:423321:428736,12:17:00,12:17:00,1247,22,6578,,0,0,0
318524:423321:428736,12:17:00,12:17:00,1248,23,6784,,0,0,0
318524:423321:428736,12:18:00,12:18:00,1089,24,7125,,0,0,0
318524:423321:428736,12:19:00,12:19:00,1090,25,7387,,0,0,0
318524:423321:428736,12:19:00,12:19:00,1577,26,7702,,0,0,0
318524:423321:428736,12:21:00,12:21:00,1019,27,7834,,0,0,1
321242:423322:429004,14:00:00,14:00:00,1019,1,0,,0,0,1
321242:423322:429004,14:01:00,14:01:00,1021,2,575,,0,0,0
321242:423322:429004,14:01:00,14:01:00,1842,3,747,,0,0,0
321242:423322:429004,14:02:00,14:02:00,1026,4,1253,,0,0,0
321242:423322:429004,14:03:00,14:03:00,1027,5,1636,,0,0,0
321242:423322:429004,14:04:00,14:04:00,1028,6,1811,,0,0,0
321242:423322:429004,14:04:00,14:04:00,1029,7,2065,,0,0,0
321242:423322:429004,14:05:00,14:05:00,1030,8,2232,,0,0,0
321242:423322:429004,14:05:00,14:05:00,1031,9,2624,,0,0,0
321242:423322:429004,14:06:00,14:06:00,1034,10,2974,,0,0,0
321242:423322:429004,14:07:00,14:07:00,1035,11,3214,,0,0,0
321242:423322:429004,14:07:00,14:07:00,1036,12,3484,,0,0,0
321242:423322:429004,14:08:00,14:08:00,1037,13,3668,,0,0,0
321242:423322:429004,14:08:00,14:08:00,1038,14,3917,,0,0,0
321242:423322:429004,14:09:00,14:09:00,1039,15,4175,,0,0,0
321242:423322:429004,14:09:00,14:09:00,1040,16,4308,,0,0,0
321242:423322:429004,14:09:00,14:09:00,1041,17,4445,,0,0,0
321242:423322:429004,14:10:00,14:10:00,1042,18,4631,,0,0,0
321242:423322:429004,14:13:00,14:13:00,1043,19,4926,,0,0,1
321242:423322:429004,14:13:00,14:13:00,1044,20,5046,,0,0,0
321242:423322:429004,14:13:00,14:13:00,1045,21,5198,,0,0,0
321242:423322:429004,14:14:00,14:14:00,1046,22,5402,,0,0,0
321242:423322:429004,14:14:00,14:14:00,1047,23,5673,,0,0,0
321242:423322:429004,14:15:00,14:15:00,1048,24,5874,,0,0,0
321242:423322:429004,14:16:00,14:16:00,1049,25,6118,,0,0,0
321242:423322:429004,14:16:00,14:16:00,1050,26,6276,,0,0,0
321242:423322:429004,14:16:00,14:16:00,1051,27,6415,,0,0,0
321242:423322:429004,14:17:00,14:17:00,1052,28,6621,,0,0,0
321242:423322:429004,14:18:00,14:18:00,1053,29,6899,,0,0,0
321242:423322:429004,14:20:00,14:20:00,1054,30,7187,,0,0,1
320005:423325:426689,08:45:00,08:45:00,1019,1,0,,0,0,1
320005:423325:426689,08:46:00,08:46:00,1021,2,575,,0,0,0
320005:423325:426689,08:46:00,08:46:00,1022,3,775,,0,0,0
320005:423325:426689,08:47:00,08:47:00,1539,4,1206,,0,0,0
320005:423325:426689,08:48:00,08:48:00,1832,5,1387,,0,0,0
320005:423325:426689,08:48:00,08:48:00,1540,6,1656,,0,0,0
320005:423325:426689,08:49:00,08:49:00,1541,7,1894,,0,0,0
320005:423325:426689,08:50:00,08:50:00,1542,8,2166,,0,0,0
320005:423325:426689,08:50:00,08:50:00,1543,9,2320,,0,0,0
320005:423325:426689,08:50:00,08:50:00,1544,10,2496,,0,0,0
320005:423325:426689,08:51:00,08:51:00,1545,11,2751,,0,0,0
320005:423325:426689,08:51:00,08:51:00,1546,12,2944,,0,0,0
320005:423325:426689,08:52:00,08:52:00,1547,13,3037,,0,0,0
320005:423325:426689,08:52:00,08:52:00,1548,14,3231,,0,0,0
320005:423325:426689,08:53:00,08:53:00,1549,15,3621,,0,0,0
320005:423325:426689,08:53:00,08:53:00,1550,16,3818,,0,0,0
320005:423325:426689,08:54:00,08:54:00,1551,17,4071,,0,0,0
320005:423325:426689,08:54:00,08:54:00,1552,18,4219,,0,0,0
320005:423325:426689,08:57:00,08:57:00,1553,19,4339,,0,0,1
320005:423325:426689,08:57:00,08:57:00,1554,20,4642,,0,0,0
320005:423325:426689,08:58:00,08:58:00,1555,21,4879,,0,0,0
320005:423325:426689,08:58:00,08:58:00,1556,22,4983,,0,0,0
320005:423325:426689,08:59:00,08:59:00,1099,23,5350,,0,0,0
320005:423325:426689,09:00:00,09:00:00,1100,24,5468,,0,0,0
320005:423325:426689,09:00:00,09:00:00,1101,25,5628,,0,0,0
320005:423325:426689,09:01:00,09:01:00,1102,26,6013,,0,0,0
320005:423325:426689,09:04:00,09:04:00,1103,27,6438,,0,0,1
320005:423325:426689,09:05:00,09:05:00,1007,28,7066,,0,0,0
320005:423325:426689,09:06:00,09:06:00,1847,29,7447,,0,0,0
320005:423325:426689,09:07:00,09:07:00,1561,30,7793,,0,0,0
320005:423325:426689,09:07:00,09:07:00,1562,31,7957,,0,0,0
320005:423325:426689,09:08:00,09:08:00,1850,32,8322,,0,0,0
320005:423325:426689,09:09:00,09:09:00,1851,33,8780,,0,0,0
320005:423325:426689,09:09:00,09:09:00,1576,34,8989,,0,0,0
320005:423325:426689,09:10:00,09:10:00,1090,35,9358,,0,0,0
320005:423325:426689,09:11:00,09:11:00,1577,36,9673,,0,0,0
320005:423325:426689,09:13:00,09:13:00,1019,37,9805,,0,0,1
319943:423326:428751,18:00:00,18:00:00,1019,1,0,,0,0,1
319943:423326:428759,18:00:00,18:00:00,1019,1,0,,0,0,1
319943:423326:428751,18:00:00,18:00:00,1492,2,405,,0,0,0
319943:423326:428759,18:00:00,18:00:00,1492,2,405,,0,0,0
319943:423326:428751,18:01:00,18:01:00,1493,3,582,,0,0,0
319943:423326:428759,18:01:00,18:01:00,1493,3,582,,0,0,0
319943:423326:428751,18:01:00,18:01:00,1494,4,828,,0,0,0
319943:423326:428759,18:01:00,18:01:00,1494,4,828,,0,0,0
319943:423326:428751,18:02:00,18:02:00,1496,5,1215,,0,0,0
319943:423326:428759,18:02:00,18:02:00,1496,5,1215,,0,0,0
319943:423326:428751,18:02:00,18:02:00,1497,6,1394,,0,0,0
319943:423326:428759,18:02:00,18:02:00,1497,6,1394,,0,0,0
319943:423326:428751,18:03:00,18:03:00,1498,7,1803,,0,0,0
319943:423326:428759,18:03:00,18:03:00,1498,7,1803,,0,0,0
319943:423326:428751,18:03:00,18:03:00,1500,8,2118,,0,0,0
319943:423326:428759,18:03:00,18:03:00,1500,8,2118,,0,0,0
319943:423326:428751,18:04:00,18:04:00,1501,9,2383,,0,0,0
319943:423326:428759,18:04:00,18:04:00,1501,9,2383,,0,0,0
319943:423326:428751,18:06:00,18:06:00,1278,10,2759,,0,0,1
319943:423326:428759,18:06:00,18:06:00,1278,10,2759,,0,0,1
319943:423326:428751,18:06:00,18:06:00,1504,11,3132,,0,0,0
319943:423326:428759,18:06:00,18:06:00,1504,11,3132,,0,0,0
319943:423326:428751,18:07:00,18:07:00,1505,12,3402,,0,0,0
319943:423326:428759,18:07:00,18:07:00,1505,12,3402,,0,0,0
319943:423326:428751,18:08:00,18:08:00,1506,13,3696,,0,0,0
319943:423326:428759,18:08:00,18:08:00,1506,13,3696,,0,0,0
319943:423326:428751,18:08:00,18:08:00,1260,14,3927,,0,0,0
319943:423326:428759,18:08:00,18:08:00,1260,14,3927,,0,0,0
319943:423326:428751,18:09:00,18:09:00,1507,15,4216,,0,0,0
319943:423326:428759,18:09:00,18:09:00,1507,15,4216,,0,0,0
319943:423326:428751,18:10:00,18:10:00,1508,16,4542,,0,0,0
319943:423326:428759,18:10:00,18:10:00,1508,16,4542,,0,0,0
319943:423326:428751,18:11:00,18:11:00,1511,17,4950,,0,0,0
319943:423326:428759,18:11:00,18:11:00,1511,17,4950,,0,0,0
319943:423326:428751,18:12:00,18:12:00,1512,18,5379,,0,0,0
319943:423326:428759,18:12:00,18:12:00,1512,18,5379,,0,0,0
319943:423326:428751,18:13:00,18:13:00,1514,19,6069,,0,0,0
319943:423326:428759,18:13:00,18:13:00,1514,19,6069,,0,0,0
319943:423326:428751,18:16:00,18:16:00,1515,20,6288,,0,0,1
319943:423326:428759,18:16:00,18:16:00,1515,20,6288,,0,0,1
319943:423326:428751,18:18:00,18:18:00,1862,21,7996,,0,0,0
319943:423326:428759,18:18:00,18:18:00,1862,21,7996,,0,0,0
319943:423326:428751,18:20:00,18:20:00,1518,22,8504,,0,0,1
319943:423326:428759,18:20:00,18:20:00,1518,22,8504,,0,0,1
319943:423326:428751,18:21:00,18:21:00,1870,23,9133,,0,0,0
319943:423326:428759,18:21:00,18:21:00,1870,23,9133,,0,0,0
319943:423326:428751,18:21:00,18:21:00,1519,24,9386,,0,0,0
319943:423326:428759,18:21:00,18:21:00,1519,24,9386,,0,0,0
319943:423326:428751,18:22:00,18:22:00,1521,25,9647,,0,0,0
319943:423326:428759,18:22:00,18:22:00,1521,25,9647,,0,0,0
319943:423326:428751,18:26:00,18:26:00,1522,26,11383,,0,0,1
319943:423326:428759,18:26:00,18:26:00,1522,26,11383,,0,0,1
319817:423327:428720,14:15:00,14:15:00,1231,1,0,,0,0,1
319817:423327:428720,14:16:00,14:16:00,1232,2,530,,0,0,0
319817:423327:428720,14:17:00,14:17:00,1233,3,1091,,0,0,0
319817:423327:428720,14:17:00,14:17:00,1234,4,1334,,0,0,0
319817:423327:428720,14:18:00,14:18:00,1235,5,1550,,0,0,0
319817:423327:428720,14:18:00,14:18:00,1236,6,1777,,0,0,0
319817:423327:428720,14:18:00,14:18:00,1237,7,1937,,0,0,0
319817:423327:428720,14:19:00,14:19:00,1238,8,2077,,0,0,0
319817:423327:428720,14:19:00,14:19:00,1239,9,2330,,0,0,0
319817:423327:428720,14:20:00,14:20:00,1241,10,2675,,0,0,0
319817:423327:428720,14:20:00,14:20:00,1259,11,2851,,0,0,0
319817:423327:428720,14:22:00,14:22:00,1260,12,3039,,0,0,1
319817:423327:428720,14:22:00,14:22:00,1261,13,3325,,0,0,0
319817:423327:428720,14:23:00,14:23:00,1262,14,3631,,0,0,0
319817:423327:428720,14:24:00,14:24:00,1263,15,3961,,0,0,0
319817:423327:428720,14:24:00,14:24:00,1264,16,4091,,0,0,0
319817:423327:428720,14:25:00,14:25:00,1265,17,4288,,0,0,0
319817:423327:428720,14:25:00,14:25:00,1266,18,4613,,0,0,0
319817:423327:428720,14:26:00,14:26:00,1267,19,4975,,0,0,0
319817:423327:428720,14:27:00,14:27:00,1268,20,5260,,0,0,0
319817:423327:428720,14:29:00,14:29:00,1269,21,5403,,0,0,1
320493:423328:426663,18:15:00,18:15:00,1019,1,0,,0,0,1
320493:423328:426663,18:16:00,18:16:00,1021,2,575,,0,0,0
320493:423328:426663,18:16:00,18:16:00,1022,3,775,,0,0,0
320493:423328:426663,18:17:00,18:17:00,1539,4,1206,,0,0,0
320493:423328:426663,18:18:00,18:18:00,1832,5,1387,,0,0,0
320493:423328:426663,18:18:00,18:18:00,1540,6,1656,,0,0,0
320493:423328:426663,18:19:00,18:19:00,1541,7,1894,,0,0,0
320493:423328:426663,18:20:00,18:20:00,1542,8,2166,,0,0,0
320493:423328:426663,18:20:00,18:20:00,1543,9,2320,,0,0,0
320493:423328:426663,18:20:00,18:20:00,1544,10,2496,,0,0,0
320493:423328:426663,18:21:00,18:21:00,1545,11,2751,,0,0,0
320493:423328:426663,18:21:00,18:21:00,1546,12,2944,,0,0,0
320493:423328:426663,18:22:00,18:22:00,1547,13,3037,,0,0,0
320493:423328:426663,18:22:00,18:22:00,1548,14,3231,,0,0,0
320493:423328:426663,18:23:00,18:23:00,1549,15,3621,,0,0,0
320493:423328:426663,18:23:00,18:23:00,1550,16,3818,,0,0,0
320493:423328:426663,18:24:00,18:24:00,1551,17,4071,,0,0,0
320493:423328:426663,18:24:00,18:24:00,1552,18,4219,,0,0,0
320493:423328:426663,18:27:00,18:27:00,1553,19,4339,,0,0,1
320493:423328:426663,18:27:00,18:27:00,1554,20,4642,,0,0,0
320493:423328:426663,18:28:00,18:28:00,1555,21,4879,,0,0,0
320493:423328:426663,18:28:00,18:28:00,1556,22,4983,,0,0,0
320493:423328:426663,18:29:00,18:29:00,1099,23,5350,,0,0,0
320493:423328:426663,18:30:00,18:30:00,1100,24,5468,,0,0,0
320493:423328:426663,18:30:00,18:30:00,1101,25,5628,,0,0,0
320493:423328:426663,18:31:00,18:31:00,1102,26,6013,,0,0,0
320493:423328:426663,18:34:00,18:34:00,1103,27,6438,,0,0,1
320493:423328:426663,18:35:00,18:35:00,1007,28,7066,,0,0,0
320493:423328:426663,18:36:00,18:36:00,1847,29,7447,,0,0,0
320493:423328:426663,18:37:00,18:37:00,1561,30,7793,,0,0,0
320493:423328:426663,18:37:00,18:37:00,1562,31,7957,,0,0,0
320493:423328:426663,18:38:00,18:38:00,1850,32,8322,,0,0,0
320493:423328:426663,18:39:00,18:39:00,1851,33,8780,,0,0,0
320493:423328:426663,18:39:00,18:39:00,1576,34,8989,,0,0,0
320493:423328:426663,18:40:00,18:40:00,1090,35,9358,,0,0,0
320493:423328:426663,18:41:00,18:41:00,1577,36,9673,,0,0,0
320493:423328:426663,18:43:00,18:43:00,1019,37,9805,,0,0,1
320709:423329:429010,10:15:00,10:15:00,1231,1,0,,0,0,1
320709:423329:429010,10:16:00,10:16:00,1232,2,530,,0,0,0
320709:423329:429010,10:17:00,10:17:00,1233,3,1091,,0,0,0
320709:423329:429010,10:17:00,10:17:00,1234,4,1334,,0,0,0
320709:423329:429010,10:18:00,10:18:00,1235,5,1550,,0,0,0
320709:423329:429010,10:18:00,10:18:00,1236,6,1777,,0,0,0
320709:423329:429010,10:18:00,10:18:00,1237,7,1937,,0,0,0
320709:423329:429010,10:19:00,10:19:00,1238,8,2077,,0,0,0
320709:423329:429010,10:19:00,10:19:00,1239,9,2330,,0,0,0
320709:423329:429010,10:20:00,10:20:00,1241,10,2675,,0,0,0
320709:423329:429010,10:20:00,10:20:00,1259,11,2851,,0,0,0
320709:423329:429010,10:22:00,10:22:00,1260,12,3039,,0,0,1
320709:423329:429010,10:22:00,10:22:00,1261,13,3325,,0,0,0
320709:423329:429010,10:23:00,10:23:00,1262,14,3631,,0,0,0
320709:423329:429010,10:24:00,10:24:00,1263,15,3961,,0,0,0
320709:423329:429010,10:24:00,10:24:00,1264,16,4091,,0,0,0
320709:423329:429010,10:25:00,10:25:00,1265,17,4288,,0,0,0
320709:423329:429010,10:25:00,10:25:00,1266,18,4613,,0,0,0
320709:423329:429010,10:26:00,10:26:00,1267,19,4975,,0,0,0
320709:423329:429010,10:27:00,10:27:00,1268,20,5260,,0,0,0
320709:423329:429010,10:29:00,10:29:00,1269,21,5403,,0,0,1
320708:423330:429008,09:45:00,09:45:00,1231,1,0,,0,0,1
320708:423330:429008,09:46:00,09:46:00,1232,2,530,,0,0,0
320708:423330:429008,09:47:00,09:47:00,1233,3,1091,,0,0,0
320708:423330:429008,09:47:00,09:47:00,1234,4,1334,,0,0,0
320708:423330:429008,09:48:00,09:48:00,1235,5,1550,,0,0,0
320708:423330:429008,09:48:00,09:48:00,1236,6,1777,,0,0,0
320708:423330:429008,09:48:00,09:48:00,1237,7,1937,,0,0,0
320708:423330:429008,09:49:00,09:49:00,1238,8,2077,,0,0,0
320708:423330:429008,09:49:00,09:49:00,1239,9,2330,,0,0,0
320708:423330:429008,09:50:00,09:50:00,1241,10,2675,,0,0,0
320708:423330:429008,09:50:00,09:50:00,1259,11,2851,,0,0,0
320708:423330:429008,09:52:00,09:52:00,1260,12,3039,,0,0,1
320708:423330:429008,09:52:00,09:52:00,1261,13,3325,,0,0,0
320708:423330:429008,09:53:00,09:53:00,1262,14,3631,,0,0,0
320708:423330:429008,09:54:00,09:54:00,1263,15,3961,,0,0,0
320708:423330:429008,09:54:00,09:54:00,1264,16,4091,,0,0,0
320708:423330:429008,09:55:00,09:55:00,1265,17,4288,,0,0,0
320708:423330:429008,09:55:00,09:55:00,1266,18,4613,,0,0,0
320708:423330:429008,09:56:00,09:56:00,1267,19,4975,,0,0,0
320708:423330:429008,09:57:00,09:57:00,1268,20,5260,,0,0,0
320708:423330:429008,09:59:00,09:59:00,1269,21,5403,,0,0,1
320319:423331:428715,19:06:00,19:06:00,1006,1,0,,0,0,1
320319:423331:428715,19:07:00,19:07:00,1757,2,765,,0,0,0
320319:423331:428715,19:08:00,19:08:00,1758,3,979,,0,0,0
320319:423331:428715,19:09:00,19:09:00,1760,4,1474,,0,0,0
320319:423331:428715,19:10:00,19:10:00,1761,5,1631,,0,0,0
320319:423331:428715,19:11:00,19:11:00,1762,6,2169,,0,0,0
320319:423331:428715,19:12:00,19:12:00,1763,7,2415,,0,0,0
320319:423331:428715,19:14:00,19:14:00,1764,8,2642,,0,0,1
320319:423331:428715,19:14:00,19:14:00,1765,9,2816,,0,0,0
320319:423331:428715,19:15:00,19:15:00,1303,10,3618,,0,0,0
320319:423331:428715,19:17:00,19:17:00,1212,11,4397,,0,0,0
320319:423331:428715,19:17:00,19:17:00,1213,12,4600,,0,0,0
320319:423331:428715,19:17:00,19:17:00,1214,13,4809,,0,0,0
320319:423331:428715,19:19:00,19:19:00,1216,14,5084,,0,0,1
320319:423331:428715,19:19:00,19:19:00,1868,15,5292,,0,0,0
320319:423331:428715,19:22:00,19:22:00,1770,16,6633,,0,0,0
